id,doi,title,year,journal,url
P01_2299,,Mammalian value systems,2017,Informatica (Slovenia),https://www.scopus.com/pages/publications/85040049702?origin=resultslist
P01_2300,,Inverse reward design,2017,Advances in Neural Information Processing Systems,https://www.scopus.com/pages/publications/85047009210?origin=resultslist
P01_2301,,Using stories to teach human values to artificial agents,2016,AAAI Workshop - Technical Report,https://www.scopus.com/pages/publications/85021992597?origin=resultslist
P01_2302,,Democratizing value alignment: From authoritarian to democratic AI ethics,2026,AI and Ethics,https://www.scopus.com/pages/publications/85217145419?origin=resultslist
P01_2303,,The value alignment problem in advisory AI: A systematic literature review,2026,AI and Ethics,https://www.scopus.com/pages/publications/105043791106?origin=resultslist
P01_2304,,Can AI Writing Be Salvaged? Mitigating Idiosyncrasies and Improving Human-AI Alignment in the Writing Process through Edits,2026,Proceedings of the 2025 Chi Conference on Human Factors in Computing Systems,https://www.scopus.com/pages/publications/105037625512?origin=resultslist
P01_2305,,Towards friendly AI: A comprehensive review and new perspectives on human-AI alignment,2026,AI and Ethics,https://www.scopus.com/pages/publications/105044364013?origin=resultslist
P01_2306,,Clarifying “AI alignment,2026,Clarifying AI Alignment,https://www.scopus.com/pages/publications/85104286417?origin=resultslist
P01_2307,,Evaluating AI alignment in LLMs: Output analysis of value priorities across 75 models with human benchmarking,2026,Arxiv 2506 12617 Arxiv,https://www.scopus.com/pages/publications/105026893328?origin=resultslist
P01_2308,,Meta ai alignment director shares her openclaw email-deletion nightmare:’i had to run to my mac mini,2026,Business Insider,https://www.scopus.com/pages/publications/105035122122?origin=resultslist
P01_2311,,Rlaif: Reinforcement learning from human feedback to mitigate reward hacking,2026,Openreview Neurips Workshop,https://www.scopus.com/pages/publications/105013560937?origin=resultslist
P01_2312,,An Enactive Approach to Value Alignment in Artificial Intelligence: A Matter of Relevance,2026,Conference on Philosophy and Theory of Artificial Intelligence,https://www.scopus.com/pages/publications/85204223822?origin=resultslist
P01_2313,,Institutional AI: a governance framework for distributional AGI safety (arXiv:2601.10599),2026,Arxiv,https://www.scopus.com/pages/publications/105034320397?origin=resultslist
P01_2315,,AI alignment at your discretion,2025,Arxiv Preprint Arxiv 2502 10441,https://www.scopus.com/pages/publications/105024883832?origin=resultslist
P01_2316,,"Helpful, harmless, honest? Sociotechnical limits of AI alignment and safety through reinforcement learning from human feedback",2025,Ethics Inf Technol,https://www.scopus.com/pages/publications/105013527840?origin=resultslist
P01_2317,,AI Alignment Problem: “Human Values” don't Actually Exist,2025,undefined,https://www.scopus.com/pages/publications/105020873978?origin=resultslist
P01_2318,,Disentangling AI Alignment: A Structured Taxonomy Beyond Safety and Ethics,2025,Aisola 2024 Post Proceedings Lecture Notes in Computer Science,https://www.scopus.com/pages/publications/105015351499?origin=resultslist
P01_2319,,From talk to triage: Pluralism is necessary but not sufficient for AI alignment,2025,Psyarxiv,https://www.scopus.com/pages/publications/105020174628?origin=resultslist
P01_2322,,A data-driven generative strategy to avoid reward hacking in multi-objective molecular design [J],2025,Nat Commun,https://www.scopus.com/pages/publications/105019312874?origin=resultslist
P01_2323,,The Hard Problem of AI Alignment,2025,Proceedings of the 2025 ACM Conference on Fairness Accountability and Transparency Facct 25,https://www.scopus.com/pages/publications/105018226428?origin=resultslist
P01_2326,,Artificial Intelligence ethical governance paradigm: From value alignment to value symbiosis,2025,Dialectical Communication of Nature,https://www.scopus.com/pages/publications/105045374561?origin=resultslist
P01_2327,,Addressing corrigibility in near-future AI systems,2025,AI Ethics,https://www.scopus.com/pages/publications/105009634120?origin=resultslist
P01_2328,,CVC: a large-scale Chinese value rule corpus for value alignment of large language models,2025,Arxiv Preprint Arxiv 2506,https://www.scopus.com/pages/publications/105045266670?origin=resultslist
P01_2329,,A Checks-and-Balances Framework for Context-Aware Ethical AI Alignment,2025,Icml,https://www.scopus.com/pages/publications/105044389780?origin=resultslist
P01_2330,,Distortion of AI alignment: Does preference optimization optimize for preferences?,2025,Advances in Neural Information Processing Systems,https://www.scopus.com/pages/publications/105031534726?origin=resultslist
P01_2331,,Full-stack alignment: Co-aligning AI and institutions with thicker models of value,2025,2nd Workshop on Models of Human Feedback for AI Alignment,https://www.scopus.com/pages/publications/105024865060?origin=resultslist
P01_2333,,Demonstrating specification gaming in reasoning models,2025,Demonstrating Specification Gaming in Reasoning Models,https://www.scopus.com/pages/publications/105005103390?origin=resultslist
P01_2334,,AI Alignment: Ensuring AI objectives match human values,2025,International Journal of Scientific Research in Engineering and Management,https://www.scopus.com/pages/publications/105016699100?origin=resultslist
P01_2336,,Human Value Alignment in AI,2025,Handbook of Human Centered Artificial Intelligence,https://www.scopus.com/pages/publications/105028380434?origin=resultslist
P01_2337,,Human factors and ergonomics in AGI safety and governance,2025,Scientific Reports,https://www.scopus.com/pages/publications/105044088483?origin=resultslist
P01_2339,,The paradigm of ethical governance of artificial intelligence: From value alignment to value symbiosis,2025,Journal of Dialectics of Nature,https://www.scopus.com/pages/publications/105044063724?origin=resultslist
P01_2340,,"Helpful, harmless, honest? Sociotechnical limits of ai alignment and value specification. PMC, 2025. Productivity vs. protection: How to enable ai while staying secure",2025,Compass Msp Blog,https://www.scopus.com/pages/publications/105043917203?origin=resultslist
P01_2342,,"AI Alignment in Medical Imaging: Unveiling Hidden Biases Through Counterfactual Analysis,",2025,Ai Alignment in Medical Imaging Unveiling Hidden Biases Through Counterfactual Analysis,https://www.scopus.com/pages/publications/105023237863?origin=resultslist
P01_2344,,An Evaluation of Cultural Value Alignment in LLM,2025,Arxiv,https://www.scopus.com/pages/publications/105009132702?origin=resultslist
P01_2345,,Multiculturalism and AI Value Alignment,2025,Oxford Intersections AI in Society,https://www.scopus.com/pages/publications/105029661105?origin=resultslist
P01_2347,,Normative conflicts and shallow ai alignment: R. millière,2025,Philosophical Studies,https://www.scopus.com/pages/publications/105022286008?origin=resultslist
P01_2348,,Justifications for Democratizing AI Alignment and Their Prospects,2025,Bridging the Gap Between AI and Reality Third International Conference Aisola 2025 Proceedings,https://www.scopus.com/pages/publications/105040156707?origin=resultslist
P01_2349,,Truthful or fabricated? Using causal attribution to mitigate reward hacking in explanations,2025,Workshop on Actionable Interpretability at Icml 2025,https://www.scopus.com/pages/publications/105028533848?origin=resultslist
P01_2350,,Whose values prevail? Bias in large language model value alignment,2025,Proceedings of the Annual Meeting of the Cognitive Science Society,https://www.scopus.com/pages/publications/105025823409?origin=resultslist
P01_2352,,The hard problem of AI alignment: value forks in moral judgment,2025,undefined,https://www.scopus.com/pages/publications/105041206380?origin=resultslist
P01_2353,,Intelligence AI alignment and Mamba,2025,Proc Winter Conf Appl Comput Vis,https://www.scopus.com/pages/publications/105013526911?origin=resultslist
P01_2356,,Global order and AI alignment-a theoretical perspective of international relations on governing technological risk,2025,Frontiers,https://www.scopus.com/pages/publications/105040613987?origin=resultslist
P01_2357,,The value alignment dilemma and transcendence of generative artificial intelligence applied in teacher education,2025,Open Educ Res,https://www.scopus.com/pages/publications/105033121875?origin=resultslist
P01_2360,,Detecting and mitigating reward hacking in reinforcement learning systems: a comprehensive empirical stud,2025,undefined,https://www.scopus.com/pages/publications/105037873408?origin=resultslist
P01_2361,,Training on documents about reward hacking induces reward hacking,2025,Anthropic Alignment Science Blog,https://www.scopus.com/pages/publications/105004827017?origin=resultslist
P01_2364,,AI alignment in grey wolf optimizer hybrids,2025,Journal of Artificial Intelligence Research,https://www.scopus.com/pages/publications/105039121649?origin=resultslist
P01_2366,,Moral disagreement and the limits of ai value alignment: a dual challenge of epistemic justification and political legitimacy,2025,AI Amp Society,https://www.scopus.com/pages/publications/105021279336?origin=resultslist
P01_2367,,Position: Towards Bidirectional Human-AI Alignment,2025,Thirty Ninth Annual Conference on Neural Information Processing Systems Position Paper Track,https://www.scopus.com/pages/publications/105027276764?origin=resultslist
P01_2368,,Can AI Have a Soul? Reflections on Value Alignment and Constitutional AI,2025,Anthropic,https://www.scopus.com/pages/publications/105038199138?origin=resultslist
P01_2370,,AI Value Alignment as Governance,2025,German L J,https://www.scopus.com/pages/publications/105037870898?origin=resultslist
P01_2371,,Moral Anchor System: A Predictive Framework for AI Value Alignment and Drift Prevention,2025,Arxiv,https://www.scopus.com/pages/publications/105036092913?origin=resultslist
P01_2372,,Detecting and mitigating reward hacking in reinforcement learning systems: a comprehensive empirical study,2025,Arxiv Prepr,https://www.scopus.com/pages/publications/105035700767?origin=resultslist
P01_2373,,Legal and administrative frameworks as foundations for AI alignment with human volition,2025,AI Ethics,https://www.scopus.com/pages/publications/105026766983?origin=resultslist
P01_2374,,Cultural Value Alignment in Large Language Models: A Promptbased Analysis of Schwartz Values in Gemini,2025,Chatgpt and Deepseek,https://www.scopus.com/pages/publications/105034823855?origin=resultslist
P01_2378,,Reflections on the AI alignment problem,2025,AI Society,https://www.scopus.com/pages/publications/105024359877?origin=resultslist
P01_2382,,Neurodivergent influenceability as a contingent solution to the ai alignment problem,2025,Arxiv,https://www.scopus.com/pages/publications/105031088941?origin=resultslist
P01_2383,,"AI agents, automaticity, and value alignment in health care",2025,Nejm AI,https://www.scopus.com/pages/publications/105018783365?origin=resultslist
P01_2384,,New Perspectives on AI Alignment,2025,Ethics in the Age of AI Navigating Politics and Security,https://www.scopus.com/pages/publications/105027882149?origin=resultslist
P01_2385,,Measuring AI alignment with human flourishing,2025,Arxiv,https://www.scopus.com/pages/publications/105019938589?origin=resultslist
P01_2387,,"For example, recent instances of ‘reward hacking’ reveal how AI systems can exploit scoring loopholes in tasks assigned by users to maximize rewards—knowingly deviating from user intent—highlighting the dangers of emergent misalignment even in systems capable of understanding their own deception: ‘Recent frontier models are reward hacking",2025,Metr Blog,https://www.scopus.com/pages/publications/105027324428?origin=resultslist
P01_2388,,Pluralism in AI Value Alignment: Motivations and Methods,2025,Proceedings of 10th Moral and Legal AI Alignment Symposium,https://www.scopus.com/pages/publications/105025869888?origin=resultslist
P01_2391,,A neurosymbolic approach to AI alignment,2024,Neurosymbolic Artificial Intelligence,https://www.scopus.com/pages/publications/85210281357?origin=resultslist
P01_2392,,Spontaneous Reward Hacking in Iterative Self-Refinement,2024,Corr,https://www.scopus.com/pages/publications/105024073716?origin=resultslist
P01_2396,,FLAMES: Benchmarking value alignment of LLMs in Chinese,2024,Arxiv Preprint,https://www.scopus.com/pages/publications/105023568147?origin=resultslist
P01_2399,,Representative social choice: From learning theory to ai alignment,2024,Neurips 2024 Workshop,https://www.scopus.com/pages/publications/105021842643?origin=resultslist
P01_2403,,Social choice for ai alignment: Dealing with diverse human feedback,2024,International Joint Conference on Artificial Intelligence 2024 Workshop on AI Governance Alignment Morality and Law,https://www.scopus.com/pages/publications/85217842538?origin=resultslist
P01_2404,,Incentive compatibility for ai alignment in sociotechnical systems: Positions and prospects,2024,Arxiv,https://www.scopus.com/pages/publications/105007438842?origin=resultslist
P01_2405,,Humanistic Considerations in Value Alignment for Large-Scale Artificial Intelligence Models,2024,Journalism and Mass Communication,https://www.scopus.com/pages/publications/105020823101?origin=resultslist
P01_2406,,Uncovering mesa-optimization algorithms in transformers,2024,Iclr Workshop on Mathematical and Empirical Understanding of Foundation Models,https://www.scopus.com/pages/publications/85207037587?origin=resultslist
P01_2408,,A comparative study of value alignment in generative artificial intelligence: Based on experimental news commentaries generated on ten major international events (2012-2023),2024,Journal of Journalism and Communication,https://www.scopus.com/pages/publications/105018214451?origin=resultslist
P01_2409,,Limitations on formal verification for AI safety,2024,AI Alignment Forum,https://www.scopus.com/pages/publications/105010067786?origin=resultslist
P01_2412,,LocalValueBench: A collaboratively built and extensible benchmark for evaluating localized value alignment and ethical safety in large language models,2024,Arxiv Preprint,https://www.scopus.com/pages/publications/105015435297?origin=resultslist
P01_2413,,Combining Theory of Mind and Kindness for Self-Supervised Human-AI Alignment,2024,Arxiv,https://www.scopus.com/pages/publications/105014935671?origin=resultslist
P01_2414,,On the Confusion between Inner and Outer Misalignment,2024,AI Alignment Forum,https://www.scopus.com/pages/publications/105014386931?origin=resultslist
P01_2415,,Mechanisms of innovation and AI value alignment of AI art in the AIGC era,2024,Digital Cultural Industries Studies,https://www.scopus.com/pages/publications/105014287714?origin=resultslist
P01_2416,,Variable value alignment by design; averting risks with robot religion,2024,Iop Conf Ser Mater Sci Eng,https://www.scopus.com/pages/publications/105013779467?origin=resultslist
P01_2418,,A matter of principle? AI alignment as the fair treatment of claims,2024,Under Review,https://www.scopus.com/pages/publications/85208782715?origin=resultslist
P01_2419,,AI alignment vs AI ethical treatment: Ten challenges,2024,Gpi Working Paper,https://www.scopus.com/pages/publications/105002357367?origin=resultslist
P01_2421,,Plurality of value pluralism and ai value alignment,2024,Pluralistic Alignment Workshop at Neurips 2024,https://www.scopus.com/pages/publications/85214719888?origin=resultslist
P01_2422,,Dynamic normativity: Necessary and sufficient conditions for value alignment,2024,Arxiv,https://www.scopus.com/pages/publications/105045247282?origin=resultslist
P01_2423,,How to measure value alignment in AI,2024,AI and Ethics,https://www.scopus.com/pages/publications/105000406691?origin=resultslist
P01_2424,,Human values from Indian philosophy to solve AI alignment problem,2024,International Journal for Multidisciplinary Research,https://www.scopus.com/pages/publications/105045210662?origin=resultslist
P01_2425,,AI Alignment through Reinforcement Learning from Human Feedback?,2024,Contradictions and Limitations,https://www.scopus.com/pages/publications/85215262164?origin=resultslist
P01_2427,,The obscure politics of artificial intelligence: A Marxian socio-technical critique of the AI alignment problem thesis,2024,AI and Ethics,https://www.scopus.com/pages/publications/85195309679?origin=resultslist
P01_2428,,Toward human-AI alignment in large-scale multi-player games,2024,Arxiv,https://www.scopus.com/pages/publications/105017032925?origin=resultslist
P01_2433,,Artificial intelligence in enterprise applications: Unlocking potential and driving growth. Multishoring. Beyond preferences in AI alignment,2024,Philosophical Studies,https://www.scopus.com/pages/publications/105043918249?origin=resultslist
P01_2434,,AI value alignment: Guiding artificial intelligence towards shared values,2024,World Economic Forum,https://www.scopus.com/pages/publications/105043894560?origin=resultslist
P01_2435,,Helping or herding? Reward model ensembles mitigate but do not eliminate reward hacking,2024,Proc Conf Lang Model,https://www.scopus.com/pages/publications/105043952803?origin=resultslist
P01_2437,,Value alignment: research on the risks of AI cultural technology ethics and good governance in the AIGC era,2024,Journal of Lanzhou University Social Sciences,https://www.scopus.com/pages/publications/105043588509?origin=resultslist
P01_2439,,Human-AI alignment for responsible governance,2024,Medium,https://www.scopus.com/pages/publications/105043291444?origin=resultslist
P01_2440,,Mechanisms of AI art innovation and AI value alignment in the AIGC era (01),2024,undefined,https://www.scopus.com/pages/publications/105009225422?origin=resultslist
P01_2441,,Value Alignment without Institutional Change Cannot Prevent the Societal Risks of Artificial Intelligence,2024,Lse Public Policy Review,https://www.scopus.com/pages/publications/105033329714?origin=resultslist
P01_2442,,ValueCompass: A framework for measuring contextual value alignment between human and LLMs,2024,Proceedings of the 9th Widening Nlp Workshop,https://www.scopus.com/pages/publications/85215253683?origin=resultslist
P01_2443,,Deceptive alignment,2024,AI Alignment Forum,https://www.scopus.com/pages/publications/105042662261?origin=resultslist
P01_2444,,How ethical should AI be? How AI alignment shapes the risk preferences of llms,2024,How Ethical Should Ai Be how Ai Alignment Shapes the Risk Preferences of Llms,https://www.scopus.com/pages/publications/85200467961?origin=resultslist
P01_2446,,An ability to respond begins with inner alignment: How phase synchronisation effects transitions to higher levels of agency,2024,Biorxiv,https://www.scopus.com/pages/publications/85205229575?origin=resultslist
P01_2447,,Value alignment in the generative ai augmented workforce [Preprint],2024,undefined,https://www.scopus.com/pages/publications/105041389823?origin=resultslist
P01_2449,,Challenges and future directions of Data-Centric AI alignment,2024,Arxiv Preprint Arxiv 2410 01957,https://www.scopus.com/pages/publications/105041062683?origin=resultslist
P01_2450,,Open-source can be dangerous: On the vulnerability of value alignment in opensource LLMs,2024,undefined,https://www.scopus.com/pages/publications/105041004287?origin=resultslist
P01_2451,,Valuecompass: A framework of fundamental values for human-ai alignment,2024,Corr,https://www.scopus.com/pages/publications/105030779814?origin=resultslist
P01_2452,,Regularized best-of-n sampling to mitigate reward hacking for language model alignment,2024,Icml 2024 Workshop on Models of Human Feedback for AI Alignment,https://www.scopus.com/pages/publications/85219529826?origin=resultslist
P01_2455,,Deceptive Alignment Is a Real AI Risk,2024,Arxiv Preprint Arxiv 2412 04984,https://www.scopus.com/pages/publications/105040876915?origin=resultslist
P01_2459,,AI alignment boundaries,2024,Authorea,https://www.scopus.com/pages/publications/85211569013?origin=resultslist
P01_2462,,Ai value alignment: How we can align artificial intelligence with human values,2024,World Economic Forum,https://www.scopus.com/pages/publications/105032424947?origin=resultslist
P01_2464,,Beyond preferences in ai alignment,2024,Philosophical Studies,https://www.scopus.com/pages/publications/85216176818?origin=resultslist
P01_2469,,The Value Representation and Ethical Path of AI Value Alignment,2024,Ethics Research,https://www.scopus.com/pages/publications/105005262026?origin=resultslist
P01_2471,,Reward hacking in reinforcement learning,2024,Lilianweng Github Io,https://www.scopus.com/pages/publications/105005219507?origin=resultslist
P01_2472,,AI alignment through reinforcement learning from human feedback? Contradictions and limitations,2024,AI Alignment Through Reinforcement Learning from Human Feedback Contradictions and Limitations,https://www.scopus.com/pages/publications/85211765372?origin=resultslist
P01_2476,,Heterogeneous value alignment evaluation for large language models,2024,Aaai 2024 Workshop on Public Sector Llms Algorithmic and Sociotechnical Design,https://www.scopus.com/pages/publications/85200614752?origin=resultslist
P01_2477,,What Is AI Alignment?,2024,IBM,https://www.scopus.com/pages/publications/105036016025?origin=resultslist
P01_2479,,AI value alignment: Aligning AI with human values,2024,In World Econ Forum,https://www.scopus.com/pages/publications/105036219086?origin=resultslist
P01_2480,,"Reinforcement-learning-from-human-feedback (RLHF) is a training approach in which a model first learns to follow instructions through supervised fine-tuning and is then further optimized using reinforcement learning on a reward signal derived from human preference judgments, which in turn helps align model behavior with human values and desired outputs. Eliza Strickland, OpenAI’s Moonshot: Solving the AI Alignment Problem",2024,IEEE Spectrum,https://www.scopus.com/pages/publications/105036028523?origin=resultslist
P01_2486,,Beyond participation: Towards a community-led approach to value alignment of AI in medicine,2024,Developments in Neuroethics and Bioethics,https://www.scopus.com/pages/publications/85210234208?origin=resultslist
P01_2488,,Ethical reasoning and moral value alignment of LLMs,2024,Proc Lrec Coling 2024 Elra and Iccl,https://www.scopus.com/pages/publications/105015862555?origin=resultslist
P01_2490,,Towards a Distributed Platform for Normative Reasoning and Value Alignment in Multi-Agent Systems,2024,Arxiv,https://www.scopus.com/pages/publications/105031452160?origin=resultslist
P01_2491,,AI value alignment: guiding artificial intelligence towards shared human goals,2024,World Econ Forum Glob Future Counc White Paper,https://www.scopus.com/pages/publications/105029027827?origin=resultslist
P01_2492,,AI Alignment: A Comprehensive Survey. arXiv Preprint arXiv:2310.19852,2024,undefined,https://www.scopus.com/pages/publications/105028609192?origin=resultslist
P01_2493,,AI alignment: A comprehensive survey,2024,Arxiv Preprint Arxiv 2310 19852,https://www.scopus.com/pages/publications/105028143988?origin=resultslist
P01_2495,,"regulatory alignment problem” plays upon the broader AI alignment problem, which is “the idea that AI systems’ goals may not align with those of humans, a problem that would be heightened if superintelligent AI systems are developed.” Eliza Strickland, OpenAI’s Moonshot: Solving the AI Alignment Problem",2024,IEEE Spectrum,https://www.scopus.com/pages/publications/85215429196?origin=resultslist
P01_2497,,Towards dialogues for joint human-AI reasoning and value alignment [preprint],2024,Arxiv,https://www.scopus.com/pages/publications/105005765899?origin=resultslist
P01_2499,,OpenAI’s Moonshot: Solving the AI Alignment Problem,2023,IEEE Spectrum,https://www.scopus.com/pages/publications/85213725834?origin=resultslist
P01_2501,,AI Alignment and Social Choice: Fundamental Limitations and Policy Implications,2023,Ssrn Electronic Journal,https://www.scopus.com/pages/publications/85211070256?origin=resultslist
P01_2505,,Reform’ AI Alignment with Scott Aaronson,2023,Axrp the AI X Risk Research Podcast,https://www.scopus.com/pages/publications/85167956243?origin=resultslist
P01_2507,,A multi-level framework for the AI alignment problem. ArXiv,2023,17,https://www.scopus.com/pages/publications/85204698325?origin=resultslist
P01_2508,,AI Alignment: A comprehensive survey. arXiv,2023,195,https://www.scopus.com/pages/publications/85204713240?origin=resultslist
P01_2509,,AI alignment strategies for AGI safety,2023,Journal of AI Alignment,https://www.scopus.com/pages/publications/105016146964?origin=resultslist
P01_2510,,Evaluating AGI safety mechanisms,2023,AI Policy Journal,https://www.scopus.com/pages/publications/105016176153?origin=resultslist
P01_2512,,When Language Model Meets Human Value: A Survey of Value Alignment in NLP,2023,Arxiv,https://www.scopus.com/pages/publications/105014359646?origin=resultslist
P01_2514,,Evaluating the Impact of Personalized Value Alignment in Human-Robot Interaction: Insights into Trust and Team Performance Outcomes,2023,Arxiv,https://www.scopus.com/pages/publications/105014286050?origin=resultslist
P01_2515,,Preventing reward hacking with occupancy measure regularization,2023,Second Workshop on New Frontiers in Adversarial Machine Learning,https://www.scopus.com/pages/publications/85200811596?origin=resultslist
P01_2516,,"Natural abstractions: Key claims, theorems, and critiques",2023,AI Alignment Forum,https://www.scopus.com/pages/publications/85219539001?origin=resultslist
P01_2517,,Deceptive alignment monitoring,2023,Deceptive Alignment Monitoring,https://www.scopus.com/pages/publications/85167538768?origin=resultslist
P01_2522,,"AI Alignment in the Design of Interactive AI: Specification Alignment, Process Alignment, and Evaluation Support",2023,Interactive AI Alignment Specification Process and Evaluation Alignment,https://www.scopus.com/pages/publications/85187473709?origin=resultslist
P01_2523,,Towards best practices in AGI safety and governance,2023,Governance AI Analysis,https://www.scopus.com/pages/publications/105044183897?origin=resultslist
P01_2524,,EIS VI: Critiques of mechanistic interpretability work in AI safety,2023,AI Alignment Forum,https://www.scopus.com/pages/publications/85210728394?origin=resultslist
P01_2531,,What is the AI Alignment Problem and how can it be Solved?,2023,New Scientist,https://www.scopus.com/pages/publications/85186107821?origin=resultslist
P01_2532,,AI for good: the content and practice of value alignment in large AI models,2023,J News Res,https://www.scopus.com/pages/publications/105014965003?origin=resultslist
P01_2534,,Deceptive alignment is <1% likely by default,2023,Less Wrong,https://www.scopus.com/pages/publications/85204675617?origin=resultslist
P01_2537,,Multi-value alignment in normative multi-agent system: Evolutionary optimisation approach,2023,Computing Research Repository,https://www.scopus.com/pages/publications/85194535737?origin=resultslist
P01_2539,,Flames: Benchmarking value alignment of chinese large language models,2023,Flames Benchmarking Value Alignment of Chinese Large Language Models,https://www.scopus.com/pages/publications/85184188578?origin=resultslist
P01_2541,,"Decolonial AI Alignment: Openness, VÍses. a-Dharma, and the Role of Indian Knowledge Systems",2023,Journal of AI Ethics,https://www.scopus.com/pages/publications/105037314504?origin=resultslist
P01_2543,,Social value alignment in large language models,2023,International Workshop on Value Engineering in AI,https://www.scopus.com/pages/publications/105004774855?origin=resultslist
P01_2544,,"Bias‑mitigation techniques in AI are methods applied at the data, model, or output stages to detect, measure, and reduce unjustified disparities in system performance across protected or sensitive groups; by embedding fairness constraints and corrective procedures, they encourage value alignment by steering model behavior toward widely held human values and legal norms of nondiscrimination and equal treatment",2023,undefined,https://www.scopus.com/pages/publications/105036131686?origin=resultslist
P01_2546,,Goal Alignment: A Human-Aware Account of Value Alignment Problem,2023,Arxiv Preprint Arxiv,https://www.scopus.com/pages/publications/85190290935?origin=resultslist
P01_2548,,Divine Alignment: A Survey-Based Study on How Religion Influences Expectations for AI Alignment,2023,Masters Thesis in Religion in Peace and Conflict,https://www.scopus.com/pages/publications/85188891491?origin=resultslist
P01_2555,,Foundational Moral Values for AI Alignment,2023,Neurips Workshop on Moral Psychology and Moral Philosophy,https://www.scopus.com/pages/publications/105032167275?origin=resultslist
P01_2556,,Barriers to mechanistic interpretability for agi safety,2023,AI Alignment Forum,https://www.scopus.com/pages/publications/85219503555?origin=resultslist
P01_2557,,Decision transformer interpretability,2023,AI Alignment Forum,https://www.scopus.com/pages/publications/85219581557?origin=resultslist
P01_2566,,How does AI alignment influence opinion distribution?,2023,Proc 37th Int Conf Mach Learn,https://www.scopus.com/pages/publications/85216054999?origin=resultslist
P01_2567,,AI Alignment in the Design of Interactive AI: Specifcation Alignment,2023,Process Alignment and Evaluation Support,https://www.scopus.com/pages/publications/85215098281?origin=resultslist
P01_2577,,"AI safety and neighboring communities: A quick-start guide, as of summer 2022",2022,AI Alignment Forum,https://www.scopus.com/pages/publications/85195879406?origin=resultslist
P01_2578,,A newcomer’s guide to the technical AI safety field,2022,AI Alignment Forum,https://www.scopus.com/pages/publications/85195867001?origin=resultslist
P01_2579,,"Ai alignment: Why it's hard, and where to start",2022,Anthropic Research,https://www.scopus.com/pages/publications/105041638073?origin=resultslist
P01_2583,,AI alignment and the role of human oversight in generative models,2022,Alignment Research Journal,https://www.scopus.com/pages/publications/105040233442?origin=resultslist
P01_2586,,Monitoring for deceptive alignment,2022,AI Alignment Forum,https://www.scopus.com/pages/publications/85179171887?origin=resultslist
P01_2587,,CIRL Corrigibility is fragile,2022,Lesswrong,https://www.scopus.com/pages/publications/85212187151?origin=resultslist
P01_2588,,What Should AI Owe To Us? Accountable and Aligned AI Systems via Contractualist AI Alignment,2022,AI Alignment Forum,https://www.scopus.com/pages/publications/85204686603?origin=resultslist
P01_2589,,Shared interest: Measuring human-AI alignment to identify recurring patterns in model behavior,2022,Proc ACM Chi,https://www.scopus.com/pages/publications/105004936552?origin=resultslist
P01_2593,,How AI alignment influences ethical behavior in workplace decision-making,2022,Journal of Business Ethics,https://www.scopus.com/pages/publications/105035297348?origin=resultslist
P01_2594,,Value Alignment and Ethics for Artificial General Intelligence,2022,AI Magazine,https://www.scopus.com/pages/publications/85189162890?origin=resultslist
P01_2599,,Community-in-the-loop: Towards pluralistic value alignment in AI development,2022,AI Ethics,https://www.scopus.com/pages/publications/105032857255?origin=resultslist
P01_2603,,Reward is not enough: A taxonomy of reward hacking,2022,Proc Neurips,https://www.scopus.com/pages/publications/105029228666?origin=resultslist
P01_2607,,Unsolved Problems in Machine Learning: A View from AI Alignment,2021,Proceedings of the 35th Conference on Neural Information Processing Systems Neurips,https://www.scopus.com/pages/publications/105021826100?origin=resultslist
P01_2608,,Consequentialism & corrigibility,2021,AI Alignment Forum,https://www.scopus.com/pages/publications/85208527185?origin=resultslist
P01_2609,,Artificial Intelligence and Business Ethics: Goal Setting and Value Alignment as Management Concerns,2021,Academy of Management Proceedings,https://www.scopus.com/pages/publications/85139089297?origin=resultslist
P01_2610,,Value Alignment Verification Proceedings of the 38th International Conference on Machine Learning (ICML),2021,undefined,https://www.scopus.com/pages/publications/105014717975?origin=resultslist
P01_2615,,2021 AI alignment literature review and charity comparison,2021,AI Alignment Forum,https://www.scopus.com/pages/publications/85195851805?origin=resultslist
P01_2617,,Testing the natural abstraction hypothesis,2021,AI Alignment Forum,https://www.scopus.com/pages/publications/85210475113?origin=resultslist
P01_2618,,Why AI alignment could be hard with modern deep learning,2021,Cold Takes,https://www.scopus.com/pages/publications/85131612042?origin=resultslist
P01_2620,,Value alignment verification for safe artificial intelligence systems,2021,Nature Machine Intelligence,https://www.scopus.com/pages/publications/105001439628?origin=resultslist
P01_2628,,Draft Report on AI timelines. (Blog) AI Alignment Forum,2020,Draft Report on AI Timelines,https://www.scopus.com/pages/publications/85109101122?origin=resultslist
P01_2629,,Towards an empirical investigation of inner alignment,2020,AI Alignment Forum,https://www.scopus.com/pages/publications/85139673436?origin=resultslist
P01_2632,,AI safety via market making,2020,AI Alignment Forum,https://www.scopus.com/pages/publications/85142143907?origin=resultslist
P01_2634,,"AI Alignment, Philosophical Pluralism, and the Relevance of Non-Western Philosophy",2020,Effective Altruism Global X Asia Pacific 2020,https://www.scopus.com/pages/publications/85209790726?origin=resultslist
P01_2635,,Non-obstruction: A simple concept motivating corrigibility,2020,Alignment Forum,https://www.scopus.com/pages/publications/85163742382?origin=resultslist
